#"+ Scan (rt: 16.769 min) nostir_75um_sp-r003.d "
#Point,X(Thompsons),Y(Counts)
675,694.12969,933.174194335938
676,694.30246,1389.78552246094
677,694.38731,676.160888671875
678,694.58402,932.560913085938
679,694.69478,989.1416015625
680,694.78955,886.910949707031
681,694.86826,799.301208496094
682,694.90347,522.878845214844
683,694.99404,938.367431640625
684,695.08131,1072.31762695313
685,695.11340,742.066162109375
686,695.18633,644.376770019531
687,695.28574,899.280090332031
688,695.37601,781.734375
689,695.46825,526.879028320313
690,695.64343,468.193817138672
691,695.78249,839.658996582031
692,695.83344,776.623840332031
693,695.92786,992.5
694,696.01117,692.727294921875
695,696.11950,870.414428710938
696,696.19931,1181.48010253906
697,696.30841,1443.10217285156
698,696.45789,990.756774902344
699,696.50426,685.831176757813
700,696.62995,1504.73681640625
701,696.72750,646.144226074219
702,696.78465,1218.28002929688
703,696.84536,758.889282226563
704,696.89984,584.083312988281
705,697.01299,751.571411132813
706,697.07093,1164.28955078125
707,697.15930,843.5712890625
708,697.33467,2188.4599609375
709,697.46420,1359.462890625
710,697.59049,1297.78942871094
711,697.68838,1011.43566894531
712,697.75297,877.410278320313
713,697.84459,897.125
714,697.95297,1638.8134765625
715,698.17331,1092.63720703125
716,698.33195,1223.55114746094
717,698.46708,980.136779785156
718,698.56466,602.158386230469
719,698.65981,820.827209472656
720,698.73537,644.086547851563
721,698.83716,891.801696777344
722,698.95050,871.544494628906
723,699.11117,472.711120605469
724,699.19489,721.002746582031
725,699.32615,1216.68530273438
726,699.42647,843.360412597656
727,699.51646,985.258239746094
728,699.69844,674.457275390625
729,699.83631,1502.24035644531
730,700.06124,2614.572265625
731,700.15459,1405.43298339844
732,700.19693,1097.95202636719
733,700.32470,1295.11694335938
734,700.51722,984.0869140625
735,700.67142,593.880432128906
736,700.75255,731.133178710938
737,700.83451,725.228515625
738,700.93275,899.055419921875
739,700.98562,586.789489746094
740,701.14807,1319.33374023438
741,701.30810,1837.08544921875
742,701.38352,904.108459472656
743,701.44811,529.273620605469
744,701.60351,607.864135742188
745,701.75648,1005.93048095703
746,701.88726,1360.560546875
747,701.94336,726.053588867188
748,702.08417,848.647033691406
749,702.29770,3033.43774414063
750,702.46946,314.489013671875
751,702.55445,359.740753173828
752,702.61540,1099.40234375
753,702.68877,530.266418457031
754,702.79718,628.320007324219
755,702.94925,871.397033691406
756,703.07537,482.005767822266
757,703.15886,465.082214355469
758,703.30174,1608.40856933594
759,703.36328,712.025024414063
760,703.41879,492.284088134766
